filename,overall_entropy,entropy_text,max_section_entropy,packer_detected,section_name_anomaly,num_imports,virtual_size_discrepancy,_pack_indicators
5488_AppResolverUX.exe,6.236983,6.070659,6.070659,0,2,232,1,1
5487_CHXSmartScreen.exe,6.181397,6.058953,6.058953,0,1,181,0,1
5486_AddSuggestedFoldersToLibraryDialog.exe,6.280224,6.138583,6.138583,0,1,218,0,1
5485_Win32WebViewHost.exe,5.485494,6.044726,6.044726,0,1,131,0,1
5484_LockApp.exe,6.35984,6.235031,6.449586,0,1,271,0,1
5483_Microsoft.ECApp.exe,6.304932,6.161833,6.161833,0,1,251,0,1
5482_CredDialogHost.exe,6.135623,5.950351,5.950351,0,1,183,0,1
5481_BioEnrollmentHost.exe,6.12842,6.0854,6.0854,0,1,213,0,1
5480_Microsoft.AsyncTextService.exe,6.003523,5.998787,5.998787,0,1,171,0,1
2980_signtool.exe,6.254884,6.342873,6.63066,0,0,248,1,1
2984_tracefmt.exe,5.881369,5.487722,6.035917,0,1,175,0,1
2986_tracepdb.exe,6.64312,6.42259,6.42259,0,0,97,1,1
2987_traceview.exe,6.169246,5.962663,6.453495,0,1,846,0,1
2988_tracewpp.exe,6.648279,6.544923,6.617242,0,0,111,1,1
5478_AccountsControlHost.exe,6.111367,5.997501,5.997501,0,1,200,0,1
3320_pythonservice.exe,6.359798,5.997837,5.997837,0,0,88,1,1
2993_vssagent.exe,6.135206,5.89065,6.767779,0,0,230,1,1
5470_WMIADAP.exe,5.516701,5.975494,5.975494,0,2,172,1,1
5469_WinMgmt.exe,5.577105,5.818738,6.778607,0,2,84,1,1
5468_wbemtest.exe,6.155825,5.948426,6.796689,0,1,172,0,1
5467_unsecapp.exe,4.27831,5.367728,5.367728,0,2,123,1,1
5465_mofcomp.exe,3.923237,5.684238,5.684238,0,1,87,0,1
5464_sysprep.exe,6.118242,6.125423,6.125423,0,1,309,0,1
5463_PrintBrmEngine.exe,5.835207,6.201069,6.201069,0,1,294,0,1
5461_SpeechRuntime.exe,5.89361,6.122331,6.122331,0,2,253,1,1
5460_SpeechModelDownload.exe,5.55218,6.133006,6.133006,0,1,186,0,1
5459_SpeechUXWiz.exe,6.756745,5.990119,7.187389,0,1,394,0,1
5458_SecurityHealthHost.exe,5.629274,6.060949,6.060949,0,1,130,0,1
5457_ruximih.exe,5.926455,6.347775,6.347775,0,2,210,1,1
5456_ruximics.exe,5.92569,6.315137,6.315137,0,2,226,1,1
5455_PerceptionSimulationService.exe,5.842448,6.114829,6.114829,0,1,195,0,1
5492_FilePicker.exe,6.267299,6.105912,6.105912,0,1,257,0,1
5491_FileExplorer.exe,6.26772,6.007269,6.201161,0,1,277,0,1
2500_ssh-add.exe,5.461816,6.064115,6.630113,0,2,328,1,1
2501_ssh-agent.exe,5.408486,6.005776,6.742539,0,2,346,1,1
2502_ssh.exe,5.990878,5.977427,6.757902,0,2,456,1,1
1708_disk2vhd64.exe,2.197619,6.43216,6.43216,0,1,233,0,1
1712_Diskmon64.exe,6.436603,6.490802,6.490802,0,1,259,0,1
1713_DiskView.exe,6.554824,6.604423,6.655532,0,0,252,1,1
5445_SetupPlatform.exe,5.81594,5.865536,5.865536,0,2,189,1,1
3011_Conduit.Broker.Host.exe,5.862832,6.308614,6.308614,0,2,164,1,1
3012_TE.exe,6.100411,6.308742,6.308742,0,1,213,0,1
3014_TE.ProcessHost.exe,6.227727,6.220064,6.220064,0,1,51,0,1
3015_TE.ProcessHost.UAP.exe,6.180443,6.008658,6.008658,0,1,51,0,1
3016_Conduit.Broker.Host.exe,5.862832,6.308614,6.308614,0,2,164,1,1
3017_TE.exe,6.100411,6.308742,6.308742,0,1,213,0,1
3018_TE.ProcessHost.exe,6.227727,6.220064,6.220064,0,1,51,0,1
3340_conda2solv.exe,6.54676,5.676361,5.676361,0,0,66,1,1
3347_dumpsolv.exe,6.608892,6.099786,6.099786,0,0,74,1,1
5530_CameraBarcodeScannerPreview.exe,6.104419,6.066321,6.066321,0,1,183,0,1
5528_ShellExperienceHost.exe,6.275611,6.178385,6.178385,0,2,241,1,1
5526_WpcUapApp.exe,6.21854,6.054841,6.054841,0,1,208,0,1
5514_VisualAssistExe.exe,5.872108,6.39753,6.39753,0,1,79,0,1
3327_ahost.exe,5.124103,5.961602,5.961602,0,0,62,1,1
3336_bzip2recover.exe,6.638676,6.047691,6.047691,0,0,54,1,1
5501_XGpuEjectDialog.exe,6.098838,5.960242,5.960242,0,1,133,0,1
5500_StartMenuExperienceHost.exe,6.141517,5.975344,5.975344,0,1,174,0,1
5498_PrintQueueActionCenter.exe,6.362731,6.236417,6.236417,0,1,186,0,1
5497_PinningConfirmationDialog.exe,6.154137,6.14327,6.14327,0,1,198,0,1
5496_PeopleExperienceHost.exe,6.233809,6.124526,6.124526,0,1,221,0,1
5495_OOBENetworkConnectionFlow.exe,6.11469,6.043322,6.043322,0,1,198,0,1
5494_OOBENetworkCaptivePortal.exe,6.275917,6.166351,6.166351,0,1,252,0,1
5493_NarratorQuickStart.exe,6.224604,6.078977,6.078977,0,1,210,0,1
5554_charmap.exe,6.853939,6.400993,6.964063,0,0,288,1,1
5553_certutil.exe,6.491322,6.430706,6.791062,0,1,742,0,1
5552_certreq.exe,6.495375,6.409457,6.767182,0,1,417,0,1
5442_Setup.exe,5.930467,6.15608,6.15608,0,1,346,0,1
5440_msoobe.exe,5.814876,6.186684,6.186684,0,1,225,0,1
5439_FirstLogonAnim.exe,4.182797,4.897027,4.897027,0,2,38,1,1
2484_lsattr.exe,5.818282,5.239188,6.015979,0,10,40,1,1
2490_profiler.exe,5.976145,6.049914,6.114101,0,10,104,1,1
5437_audit.exe,4.845255,5.95927,5.95927,0,2,156,1,1
5433_copilot_setup.exe,6.135271,5.697162,5.697162,0,0,38,1,1
5427_ChtIME.exe,5.746267,6.068662,6.068662,0,1,150,0,1
5426_ChsIME.exe,3.139429,6.115974,6.115974,0,1,182,0,1
5425_IMEWDBLD.EXE,5.800281,6.114958,6.114958,0,2,269,1,1
5424_IMESEARCH.EXE,5.498032,6.102293,6.102293,0,2,215,1,1
5423_IMEPADSV.EXE,5.587534,6.158369,6.158369,0,2,306,1,1
5550_CameraSettingsUIHost.exe,6.577155,5.900048,5.900048,0,1,87,0,1
5411_XtuService.exe,6.998064,5.383551,5.383551,0,0,0,0,1
3373_h5delete.exe,6.630775,5.721189,5.721189,0,0,48,1,1
3383_h5repart.exe,6.600449,5.949769,5.949769,0,0,74,1,1
4981_SndVol.exe,5.710167,6.036317,6.036317,0,3,374,1,1
4980_smss.exe,5.754173,6.146667,6.146667,0,1,217,0,1
4979_smartscreen.exe,6.161783,6.236746,6.236746,0,2,258,1,1
4978_slui.exe,6.552857,6.376375,6.494592,0,1,195,0,1
4977_SlideToShutDown.exe,3.92241,3.90054,3.90054,0,2,31,1,1
4976_sihost.exe,5.288387,5.964036,5.964036,0,2,142,1,1
4975_SIHClient.exe,6.206545,6.352078,6.352078,0,1,215,0,1
5575_CredentialUIBroker.exe,6.677165,6.476794,6.578685,0,2,182,1,1
5571_compact.exe,6.265473,6.311253,6.641605,0,0,111,1,1
3366_grpc_python_plugin.exe,6.639085,5.889257,5.889257,0,0,49,1,1
3368_gss-client.exe,5.283332,5.624143,5.624143,0,0,97,1,1
3369_gss-server.exe,5.271764,5.646549,5.646549,0,0,99,1,1
5555_CheckNetIsolation.exe,5.854911,5.941217,6.546923,0,1,100,0,1
4985_spaceman.exe,5.341416,5.92038,5.92038,0,2,112,1,1
2476_find.exe,6.473566,6.258959,6.522169,0,2,177,1,1
2477_gencat.exe,5.850693,5.883274,6.043359,0,10,35,1,1
2478_getfacl.exe,5.828934,5.491998,6.014041,0,10,41,1,1
2480_gmondump.exe,5.837071,5.604009,6.006595,0,10,36,1,1
5422_imecfmui.exe,5.846512,6.210516,6.210516,0,2,259,1,1
5421_ImeBroker.exe,6.08409,6.234332,6.234332,0,2,285,1,1
5420_IMCCPHR.exe,5.664001,6.118089,6.118089,0,1,259,0,1
5419_IMTCPROP.exe,4.291461,6.076088,6.076088,0,2,236,1,1
5418_IMTCLNWZ.EXE,5.454009,5.956359,5.956359,0,1,185,0,1
5417_imjpuexc.exe,6.0066,6.1939,6.1939,0,2,298,1,1
5416_IMJPUEX.EXE,5.397321,5.863086,5.863086,0,2,136,1,1
5415_IMJPSET.EXE,5.646611,6.031991,6.031991,0,2,281,1,1
5414_IMJPDCT.EXE,5.877006,6.146445,6.146445,0,2,382,1,1
5413_HealthAttestationClientAgent.exe,6.133376,6.171483,6.171483,0,2,244,1,1
5412_IEChooser.exe,5.486776,5.957298,5.957298,0,1,314,0,1
3407_linkicc.exe,6.471801,6.529275,6.529275,0,1,82,0,1
3415_lzmainfo.exe,6.472151,6.09265,6.09265,0,0,61,1,1
3391_installcheck.exe,6.648801,6.042619,6.042619,0,0,76,1,1
3392_jpegtran.exe,6.623609,6.340806,6.340806,0,0,76,1,1
3394_kcpytkt.exe,4.871778,5.771158,5.771158,0,0,63,1,1
3395_kdeltkt.exe,4.82274,5.728993,5.728993,0,0,63,1,1
3396_kdestroy.exe,4.670213,5.519186,5.519186,0,0,60,1,1
3398_kinit.exe,5.151471,5.41144,5.41144,0,0,112,1,1
3399_klist.exe,5.274129,5.605098,5.605098,0,0,97,1,1
3400_kpasswd.exe,4.705816,5.777616,5.777616,0,0,64,1,1
3401_kswitch.exe,4.543193,5.653612,5.653612,0,0,54,1,1
4997_svchost.exe,4.872684,5.830277,5.830277,0,2,140,1,1
4994_stordiag.exe,5.678656,6.202472,6.202472,0,2,178,1,1
4992_srdelayed.exe,3.397651,5.728191,5.728191,0,0,40,1,1
4987_SpatialAudioLicenseSrv.exe,5.836806,6.164739,6.164739,0,3,136,1,1
4986_spaceutil.exe,6.000664,6.290373,6.290373,0,3,151,1,1
5408_SynUWPEnh.exe,4.957839,6.41275,6.41275,0,1,464,0,1
5407_SynTPEnhService.exe,6.272901,6.403118,6.403118,0,1,219,0,1
2452_psl.exe,6.167562,6.189227,6.308195,0,2,87,1,1
2453_scalar.exe,6.072652,6.193921,6.799754,0,12,386,1,1
2454_edit-git-bash.exe,5.459691,5.845702,5.937493,0,12,42,1,1
2455_git-wrapper.exe,6.290101,5.932399,5.932399,0,2,88,1,1
2461_chattr.exe,5.84445,5.635597,5.981129,0,10,40,1,1
2466_cygwin-console-helper.exe,5.797709,6.220771,6.220771,0,10,63,1,1
2436_brotli.exe,6.187431,6.096408,6.240711,0,2,92,1,1
2437_git-askpass.exe,6.005306,6.148305,6.148305,0,2,62,1,1
2438_git-askyesno.exe,5.315872,5.870427,5.870427,0,2,41,1,1
2439_git-credential-helper-selector.exe,6.019655,6.146462,6.237725,0,2,113,1,1
2441_git-credential-wincred.exe,6.609308,6.220332,6.220332,0,2,72,1,1
5002_SynTPEnhService.exe,6.27356,6.404501,6.404501,0,1,219,0,1
5001_SynTPEnh.exe,4.957849,6.41275,6.41275,0,1,464,0,1
3402_kvno.exe,4.881035,5.497024,5.497024,0,0,97,1,1
1924_AdobeARM_UCB.exe,6.095919,6.600506,6.651612,0,1,494,0,1
1926_TabTip32.exe,6.39558,5.627153,5.966087,0,2,41,1,1
1928_msinfo32.exe,6.630579,6.145156,7.213832,0,0,394,0,1
1931_unins000.exe,6.491997,0.0,6.600892,0,3,425,1,1
1932_Wondershare Helper Compact.exe,0.0,0.0,0.0,0,0,0,0,1
1936_unins000.exe,6.492166,0.0,6.60264,0,3,425,1,1
3418_mergesolv.exe,6.551435,5.622874,5.622874,0,0,70,1,1
1910_RdrCEF.exe,6.313117,6.653955,6.653955,0,1,269,0,1
1912_adb.exe,6.721583,6.50978,7.982125,0,2,391,0,1
1920_mDNSResponder.exe,6.710805,6.58018,6.58018,0,0,168,1,1
1921_AdobeARM.exe,6.095919,6.600506,6.651612,0,1,494,0,1
5014_SystemSettingsRemoveDevice.exe,4.985777,5.912173,5.912173,0,2,87,1,1
5013_SystemSettingsBroker.exe,5.689377,5.947328,5.947328,0,3,128,1,1
5012_SystemSettingsAdminFlows.exe,6.195791,6.205048,6.205048,0,3,497,1,1
5410_SynTPEnhService.exe,6.272901,6.403118,6.403118,0,1,219,0,1
5409_SynTPEnhService.exe,6.27356,6.404501,6.404501,0,1,219,0,1
5021_taskhostw.exe,5.418094,5.796363,5.796363,0,2,123,1,1
5020_tar.exe,5.097895,5.727297,5.727297,0,1,203,0,1
5018_takeown.exe,4.854983,6.008799,6.008799,0,2,118,1,1
2442_git-http-fetch.exe,6.449658,6.189202,6.798393,0,2,391,1,1
2443_git-http-push.exe,6.445275,6.185415,6.797721,0,2,399,1,1
2444_git-receive-pack.exe,6.290101,5.932399,5.932399,0,2,88,1,1
2445_git-remote-http.exe,6.290101,5.932399,5.932399,0,2,88,1,1
2446_git-remote-https.exe,6.440699,6.181913,6.797785,0,2,391,1,1
2447_git-sh-i18n--envsubst.exe,6.45346,6.190675,6.798266,0,2,386,1,1
2448_git-upload-pack.exe,6.290101,5.932399,5.932399,0,2,88,1,1
2449_git.exe,6.46135,6.164064,6.800279,0,2,408,1,1
2450_headless-git.exe,6.20668,5.772222,5.772222,0,2,52,1,1
2451_proxy-lookup.exe,6.080673,6.179644,6.179644,0,2,58,1,1
5017_tabcal.exe,4.756436,5.937821,5.937821,0,2,160,1,1
5015_SystemUWPLauncher.exe,5.168368,5.897595,5.897595,0,2,127,1,1
1922_AdobeARMHelper.exe,6.445234,6.598335,6.610108,0,1,330,0,1
1941_dirmngr.exe,6.397438,6.163826,6.163826,0,2,573,1,1
1942_dirmngr_ldap.exe,6.423952,6.27358,6.27358,0,2,215,1,1
1943_gpg-agent.exe,6.377007,6.056324,6.056324,0,2,442,1,1
1944_gpg-card.exe,6.382202,6.107827,6.107827,0,2,304,1,1
1945_gpg-check-pattern.exe,6.468265,6.231096,6.391876,0,2,202,1,1
1946_gpg-connect-agent.exe,6.400795,6.141998,6.141998,0,2,248,1,1
1947_gpg-preset-passphrase.exe,6.502262,6.199868,6.199868,0,2,184,1,1
1948_gpg-wks-client.exe,6.427646,6.167957,6.167957,0,2,265,1,1
1949_gpg.exe,6.407003,6.099028,6.099028,0,2,486,1,1
1950_gpgconf.exe,6.38432,6.153257,6.153257,0,2,229,1,1
1951_gpgme-w32spawn.exe,6.562583,6.209563,6.209563,0,2,73,1,1
1952_gpgsm.exe,6.377485,6.055557,6.055557,0,2,534,1,1
1953_gpgtar.exe,6.419472,6.20387,6.20387,0,2,222,1,1
1954_gpgv.exe,6.403871,6.158732,6.158732,0,2,402,1,1
5029_TieringEngineService.exe,6.11766,6.295151,6.295151,0,2,249,1,1
5028_ThumbnailExtractionHost.exe,4.757908,5.735606,5.735606,0,2,110,1,1
1982_madHcCtrl.exe,6.438347,6.356436,6.733983,0,2,717,1,1
1985_mediainfo.exe,6.131419,0.0,6.566778,0,3,458,1,1
1955_keyboxd.exe,6.420729,6.136561,6.136561,0,2,366,1,1
1956_pinentry-basic.exe,6.202373,6.144597,6.144597,0,2,115,1,1
1957_scdaemon.exe,6.36965,6.078133,6.078133,0,2,395,1,1
1961_gpg-error.exe,6.545969,6.20906,6.20906,0,2,84,1,1
1962_gpgme-json.exe,6.511429,6.057351,6.057351,0,2,150,1,1
1963_gpgme-w32spawn.exe,6.562038,6.206416,6.206416,0,2,73,1,1
1964_gpgolconfig.exe,5.623945,6.095904,6.112964,0,2,384,1,1
1965_gpgolkeyadder.exe,5.383308,6.163437,6.163437,0,2,347,1,1
1966_kleopatra.exe,6.369359,6.245672,6.245672,0,2,3437,1,1
1967_md5sum.exe,6.166259,6.254219,6.254219,0,2,66,1,1
1968_overlayer.exe,4.900951,6.195116,6.195116,0,2,257,1,1
1969_paperkey.exe,6.511184,6.234267,6.234267,0,2,83,1,1
1970_pinentry-w32.exe,6.192835,6.132377,6.132377,0,2,115,1,1
1939_iZHost.exe,6.413282,6.43981,6.43981,0,0,191,1,1
1971_pinentry.exe,6.526407,6.15142,6.15142,0,2,480,1,1
1972_resolver.exe,5.276323,6.191195,6.191195,0,2,307,1,1
1973_sha1sum.exe,6.609364,6.243951,6.243951,0,2,66,1,1
1974_sha256sum.exe,6.581996,6.179375,6.179375,0,2,66,1,1
2430_git-receive-pack.exe,5.525243,5.932399,5.932399,0,2,88,1,1
2431_git-upload-pack.exe,5.525873,5.932399,5.932399,0,2,88,1,1
2432_git.exe,6.290946,5.932399,5.932399,0,2,88,1,1
2433_scalar.exe,6.290946,5.932399,5.932399,0,2,88,1,1
2434_tig.exe,6.250666,5.932399,5.932399,0,2,88,1,1
2435_blocked-file-util.exe,6.11225,6.194083,6.194083,0,2,73,1,1
1703_Dbgview.exe,6.654026,6.615581,6.779998,0,0,323,1,1
1704_dbgview64.exe,6.458544,6.487988,6.487988,0,0,325,1,1
1706_Desktops64.exe,6.174137,6.498402,6.498402,0,1,178,0,1
2410_VsRegEdit.exe,6.575046,6.455157,6.591068,0,2,165,1,1
1976_gpgme-w32spawn.exe,6.562038,6.206416,6.206416,0,2,73,1,1
1978_ieinstal.exe,6.005701,6.312097,6.344109,0,2,208,1,1
2416_InteractiveHost64.exe,6.065857,6.356555,6.356555,0,1,115,0,1
2418_InteractiveHost64.exe,6.727538,5.815889,5.815889,0,0,0,0,1
5406_SynUWPEnh.exe,4.957849,6.41275,6.41275,0,1,464,0,1
5405_SynTPEnhService.exe,6.27356,6.404501,6.404501,0,1,219,0,1
5404_SECOMN64.exe,6.660032,6.423189,6.423189,0,1,284,0,1
5403_SECOCL64.exe,6.377482,6.388611,6.388611,0,1,195,0,1
5402_SECCNH64.exe,6.515445,6.471594,6.471594,0,1,99,0,1
5401_RtkAudUService64.exe,6.091165,6.408263,6.408263,0,3,570,1,1
5400_RtkAudUService64.exe,5.896207,6.379096,6.379096,0,1,462,0,1
5399_nvWmi64.exe,6.322326,6.289023,6.394061,0,1,283,0,1
5398_SphericalEquirect64.exe,6.419789,6.570988,6.570988,0,1,116,0,1
1993_kldw.exe,6.644399,6.619325,6.639479,0,2,6,0,1
1999_remediation.exe,5.217267,6.513968,6.663546,0,2,6,0,1
2000_service_stub.exe,7.125142,5.997281,5.997281,0,0,48,0,1
2001_avp.exe,6.369923,6.319507,6.319507,0,2,6,0,1
2002_kldw.exe,6.508967,6.429385,6.429385,0,3,6,0,1
1691_Bginfo64.exe,6.326739,6.4047,6.4047,0,1,712,0,1
1693_Cacheset64.exe,6.466016,6.496676,6.496676,0,1,143,0,1
1696_Contig.exe,6.355472,6.644239,6.644239,0,0,115,1,1
1699_Coreinfo64.exe,3.807068,6.505888,6.505888,0,1,131,0,1
5389_FreqTransfer64.exe,6.43152,6.574391,6.574391,0,1,112,0,1
5387_nvgwls.exe,6.556556,6.432685,6.432685,0,1,125,0,1
5386_NVDisplay.Container.exe,6.486163,6.413704,6.413704,0,2,198,1,1
5385_vulkaninfo-x86.exe,5.996875,5.828082,6.269022,0,1,102,0,1
5381_nvsmartmaxapp64.exe,6.607568,6.468384,6.468384,0,1,114,0,1
5380_nvsmartmaxapp.exe,6.741862,6.657055,6.657055,0,1,113,0,1
5046_tzsync.exe,5.980542,5.991373,5.991373,0,0,0,0,1
5042_TSWbPrxy.exe,5.162582,5.869812,5.869812,0,1,145,0,1
5041_TSTheme.exe,4.597013,5.930938,5.930938,0,2,128,1,1
5033_TpmTool.exe,6.077844,6.285055,6.285055,0,1,299,0,1
5031_TokenBrokerCookies.exe,4.355829,5.765768,5.765768,0,2,97,1,1
2415_ninja.exe,6.455505,6.453603,6.453603,0,1,123,0,1
5066_UserDataSource.exe,4.470183,5.809744,5.809744,0,1,100,0,1
5065_UserAccountControlSettings.exe,5.873093,6.072138,6.462825,0,2,100,1,1
5064_UserAccountBroker.exe,4.999851,5.637857,5.637857,0,2,107,1,1
5063_UPPrinterInstaller.exe,5.024582,6.011938,6.011938,0,2,120,1,1
5062_upnpcont.exe,4.152859,5.792766,5.792766,0,2,106,1,1
5061_UpgradeResultsUI.exe,4.726143,5.890805,5.890805,0,3,115,1,1
5060_upfc.exe,6.20532,6.281591,6.281591,0,1,150,0,1
5058_unregmp2.exe,4.781305,5.807406,5.807406,0,1,163,0,1
5057_unlodctr.exe,4.860188,6.025167,6.025167,0,1,82,0,1
2008_klcsldcl.exe,6.478931,6.300462,6.640328,0,3,6,0,1
609_ieinstal.exe,5.640746,6.105701,6.105701,0,3,209,1,1
611_iexplore.exe,6.37464,5.925799,6.45234,0,2,95,1,1
5394_NvImageConvert64.exe,6.429958,6.571333,6.571333,0,1,117,0,1
5391_HighresBlender64.exe,6.43824,6.557573,6.557573,0,1,122,0,1
1687_Autoruns64.exe,5.912809,6.419555,6.419555,0,1,495,0,1
1689_autorunsc64.exe,6.188524,6.392247,6.392247,0,1,249,0,1
654_redis-cli.exe,6.295769,6.462398,6.462398,0,1,109,0,1
655_redis-server.exe,6.490115,6.452739,6.452739,0,1,208,0,1
656_wrapper.exe,5.917625,6.343597,6.343597,0,0,292,1,1
660_java.exe,6.558378,5.721876,6.212282,0,0,48,1,1
661_javaw.exe,6.56213,5.785601,6.211688,0,0,50,1,1
662_jfr.exe,6.511206,5.733146,5.733146,0,0,48,1,1
663_jjs.exe,6.526741,5.730479,5.730479,0,0,48,1,1
664_jrunscript.exe,6.52053,5.732,5.732,0,0,48,1,1
4876_printfilterpipelinesvc.exe,6.215471,6.159055,6.159055,0,1,341,0,1
4875_PrintBrmUi.exe,5.255666,5.925364,5.925364,0,1,154,0,1
5074_verclsid.exe,2.263503,3.967242,3.967242,0,2,43,1,1
5073_vdsldr.exe,4.649256,5.59816,5.59816,0,1,128,0,1
5072_vds.exe,6.114447,6.167449,6.167449,0,2,385,1,1
5070_Utilman.exe,5.577946,6.163473,6.163473,0,3,238,1,1
5069_UtcDecoderHost.exe,5.771977,6.017339,6.017339,0,1,157,0,1
5067_userinit.exe,5.362706,6.107974,6.107974,0,2,146,1,1
679_maintenanceservice.exe,6.465997,6.500241,6.500241,0,2,175,1,1
649_elevate.exe,6.788881,6.629085,6.629085,0,1,70,0,1
650_7za.exe,6.331415,6.361082,6.361082,0,0,139,1,1
651_redis-benchmark.exe,6.249606,6.461305,6.461305,0,1,113,0,1
652_redis-check-aof.exe,6.490115,6.452739,6.452739,0,1,208,0,1
653_redis-check-rdb.exe,6.490115,6.452739,6.452739,0,1,208,0,1
3166_com.docker.nv-gpu-info.exe,6.458741,6.109034,6.109034,0,0,72,1,1
3108_InstallDriver.exe,6.583256,0.0,6.659154,0,3,356,1,1
1671_Winobj.exe,6.262117,6.59598,6.650625,0,2,395,1,1
1674_ZoomIt64.exe,6.337623,6.429257,6.429257,0,1,366,0,1
1676_accesschk64.exe,5.720961,6.491797,6.491797,0,1,198,0,1
1677_AccessEnum.exe,6.48926,6.636578,6.636578,0,0,232,1,1
1679_ADExplorer64.exe,5.969041,6.426801,6.426801,0,1,329,0,1
1680_ADInsight.exe,6.172933,6.554464,6.721256,0,0,332,1,1
1681_ADInsight64.exe,6.079807,6.422094,6.422094,0,0,334,1,1
3105_InstallDriver.exe,6.583256,0.0,6.659154,0,3,356,1,1
3100_zkeupg.exe,6.42982,0.0,6.493453,0,3,120,1,1
3093_com.docker.nv-gpu-info.exe,6.458741,6.109034,6.109034,0,0,72,1,1
1654_strings64.exe,6.426147,6.477169,6.477169,0,1,131,0,1
1660_tcpvcon64.exe,6.325672,6.501607,6.501607,0,1,142,0,1
1662_tcpview64.exe,6.215001,6.455897,6.455897,0,1,389,0,1
1645_sdelete64.exe,6.245072,6.498917,6.498917,0,1,126,0,1
1647_ShareEnum64.exe,6.395861,6.483508,6.483508,0,1,252,0,1
1650_sigcheck64.exe,6.273401,6.466725,6.466725,0,1,212,0,1
666_kinit.exe,6.513485,5.730078,5.730078,0,0,48,1,1
667_klist.exe,6.514355,5.730078,5.730078,0,0,48,1,1
668_ktab.exe,6.515847,5.730078,5.730078,0,0,48,1,1
669_pack200.exe,6.513088,5.728204,5.728204,0,0,48,1,1
670_rmid.exe,6.511419,5.731987,5.731987,0,0,48,1,1
671_rmiregistry.exe,6.512113,5.729546,5.729546,0,0,48,1,1
673_IntegratedOffice.exe,6.410773,6.443879,6.443879,0,1,351,0,1
674_OfficeClickToRun.exe,6.410773,6.443879,6.443879,0,1,351,0,1
691_elevate.exe,6.689614,6.629085,6.629085,0,1,70,0,1
694_MySQLWorkbench.exe,6.760604,6.706644,7.10893,0,0,0,0,1
695_ogr2ogr.exe,6.125054,6.094089,6.094089,0,1,427,0,1
696_ogrinfo.exe,6.038601,6.052162,6.052162,0,1,373,0,1
4871_PresentationHost.exe,6.352367,6.072058,6.651122,0,1,220,0,1
4870_powercfg.exe,5.510656,6.088176,6.088176,0,2,213,1,1
4869_poqexec.exe,6.32194,6.231772,6.231772,0,1,218,0,1
4868_pnputil.exe,5.259639,6.294033,6.294033,0,2,160,1,1
4862_PinEnrollmentBroker.exe,5.263228,5.880575,5.880575,0,2,158,1,1
4861_PickerHost.exe,5.772408,6.107394,6.107394,0,3,135,1,1
1622_pslist64.exe,6.313039,6.500744,6.500744,0,1,126,0,1
4893_raserver.exe,5.38222,5.991522,5.991522,0,2,216,1,1
4891_rasautou.exe,2.921194,5.48519,5.48519,0,2,64,1,1
4884_psr.exe,6.062232,6.240844,6.240844,0,1,434,0,1
4881_provtool.exe,5.215121,5.935493,5.935493,0,2,129,1,1
665_keytool.exe,6.508855,5.728204,5.728204,0,0,48,1,1
4903_rdrleakdiag.exe,4.209966,6.084217,6.084217,0,2,133,1,1
4902_rdpsign.exe,5.428256,6.051674,6.051674,0,1,129,0,1
4901_rdpshell.exe,5.806616,6.238632,6.238632,0,2,393,1,1
4900_RdpSaUacHelper.exe,3.731429,5.894368,5.894368,0,2,106,1,1
4899_RdpSaProxy.exe,4.157947,5.893768,5.893768,0,2,102,1,1
4898_RdpSa.exe,4.626528,6.042253,6.042253,0,2,123,1,1
4897_rdpinput.exe,5.988652,6.197892,6.197892,0,1,171,0,1
4896_rdpinit.exe,5.478926,6.265655,6.265655,0,3,304,1,1
698_wbadminhelper.exe,5.277332,6.093671,6.093671,0,1,68,0,1
699_wbcopytables.exe,6.124496,6.203161,6.203161,0,1,234,0,1
681_pingsender.exe,6.70637,6.305699,6.741375,0,0,110,1,1
682_plugin-container.exe,6.493118,6.296146,6.296146,0,0,176,1,1
683_rnp-cli.exe,6.457617,6.490358,6.490358,0,2,229,1,1
684_rnpkeys.exe,6.466484,6.499145,6.499145,0,2,211,1,1
685_thunderbird.exe,6.55523,6.289461,6.289461,0,0,280,1,1
686_updater.exe,6.398963,6.511979,6.511979,0,2,212,1,1
1626_psloglist64.exe,6.427668,6.524948,6.524948,0,1,143,0,1
1628_pspasswd64.exe,6.356791,6.543006,6.543006,0,1,123,0,1
1630_psping64.exe,6.079777,6.35114,6.35114,0,1,167,0,1
1632_PsService64.exe,6.280814,6.525759,6.525759,0,1,132,0,1
1634_psshutdown64.exe,6.559481,6.543832,6.637254,0,1,161,0,1
1636_pssuspend64.exe,6.353779,6.541865,6.541865,0,1,142,0,1
1608_procexp64.exe,5.998615,6.428131,6.428131,0,1,682,0,1
1610_Procmon64.exe,5.410687,6.455993,6.455993,0,1,548,0,1
1611_PsExec.exe,6.70692,6.646546,6.646546,0,0,181,1,1
1614_psfile64.exe,6.390217,6.547365,6.547365,0,1,107,0,1
1616_PsGetsid64.exe,6.36279,6.536574,6.536574,0,1,154,0,1
1618_PsInfo64.exe,6.315416,6.536466,6.536466,0,1,159,0,1
1620_pskill64.exe,6.351498,6.53557,6.53557,0,1,142,0,1
4908_RecoveryDrive.exe,5.767427,6.211433,6.211433,0,2,253,1,1
4906_recdisc.exe,5.901298,6.199807,6.999981,0,1,205,0,1
4905_ReAgentc.exe,4.979997,6.082429,6.082429,0,2,149,1,1
